lab_id,transect,date_collected,collection_event,time,pile,collected_by,latitude,longitude,cond_rank,tree,grass,shrub,bare,parts_collected,notes,extracted,transect_list,collected_list,collection_event_list
odo_1080,FT03,10/27/17,1,11:22,32,"LB, AS",39.02116,-123.08385,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1081,FT03,10/27/17,1,11:24,33,"LB, AS",39.0213,-123.08389,4,0,100,0,0,swab,,12/1/17,,,
odo_1082,FT03,10/27/17,1,11:27,34,"LB, AS",39.02147,-123.08397,4,0,100,0,0,swab,latitude originally recorded as 39.01247,12/1/17,,,
odo_1083,FT03,10/27/17,1,11:29,35,"LB, AS",39.02154,-123.084,3,0,100,0,0,swab,in a line; latitude originally recorded as 39.01254,12/1/17,,,
odo_1084,FT03,10/27/17,1,11:33,36,"LB, AS",39.02174,-123.08398,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1085,FT03,10/27/17,1,11:33,37,"LB, AS",39.02174,-123.08398,4,0,100,0,0,swab,same GPS as 36,12/1/17,,,
odo_1086,FT03,10/27/17,1,11:37,38,"LB, AS",39.02176,-123.08399,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1087,FT03,10/27/17,1,11:38,39,"LB, AS",39.02176,-123.08399,3.5,0,100,0,0,swab,same GPS as 38; could be same pile as 38,12/1/17,,,
odo_1088,FT03,10/27/17,1,11:38,40,"LB, AS",39.0218,-123.08399,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1089,FT03,10/27/17,1,11:43,41,"LB, AS",39.02188,-123.08403,3,0,100,0,0,swab,,12/1/17,,,
odo_1090,FT03,10/27/17,1,11:43,42,"LB, AS",39.02188,-123.08403,3,0,100,0,0,swab,same GPS as 41; next to 41 but with smaller pellets,12/1/17,,,
odo_1091,FT03,10/27/17,1,11:44,43,"LB, AS",39.02192,-123.08407,4,0,100,0,0,swab,,12/1/17,,,
odo_1092,FT03,10/27/17,1,11:47,44,"LB, AS",39.02192,-123.08404,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1093,FT03,10/27/17,1,11:48,45,"LB, AS",39.02192,-123.08404,3,0,100,0,0,swab,same GPS as 44,12/1/17,,,
odo_1094,FT03,10/27/17,1,11:49,46,"LB, AS",39.02196,-123.08405,4,0,100,0,0,swab,,12/1/17,,,
odo_1095,FT03,10/27/17,1,11:53,47,"LB, AS",39.022,-123.08406,4,0,100,0,0,swab,,12/1/17,,,
odo_1096,FT03,10/27/17,1,11:55,48,"LB, AS",39.02202,-123.08408,4,0,100,0,0,swab,,12/1/17,,,
odo_1097,FT03,10/27/17,1,11:55,49,"LB, AS",39.02202,-123.08408,4,0,100,0,0,swab,same GPS as 49,12/1/17,,,
odo_1098,FT03,10/27/17,1,11:57,50,"LB, AS",39.02206,-123.08413,4,0,100,0,0,swab,in a line,12/1/17,,,
odo_1099,FT03,10/27/17,1,12:00,51,"LB, AS",39.02203,-123.08409,4,0,100,0,0,swab,,12/1/17,,,
odo_1100,FT03,10/27/17,1,12:04,52,"LB, AS",39.02211,-123.08417,4,0,100,0,0,swab,,12/1/17,,,
odo_1101,FT03,10/27/17,1,12:06,53,"LB, AS",39.02211,-123.08417,4,0,100,0,0,swab,same GPS as 52; clumps,12/1/17,,,
odo_1102,FT03,10/27/17,1,12:07,54,"LB, AS",39.02214,-123.08421,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1103,FT03,10/27/17,1,12:10,55,"LB, AS",39.02214,-123.08421,4,0,100,0,0,swab,same GPS as 54,12/1/17,,,
odo_1104,FT03,10/27/17,1,12:12,56,"LB, AS",39.02219,-123.08428,3,0,100,0,0,swab,very small,12/1/17,,,
odo_1105,FT03,10/27/17,1,12:15,57,"LB, AS",39.02219,-123.08428,4,0,100,0,0,swab,same GPS as 56,12/1/17,,,
odo_1106,FT03,10/27/17,1,12:17,58,"LB, AS",39.02219,-123.08428,4,0,100,0,0,swab,same GPS as 56,12/1/17,,,
odo_1107,FT03,10/27/17,1,12:19,59,"LB, AS",39.02226,-123.0843,4,0,100,0,0,swab,,12/1/17,,,
odo_1108,FT03,10/27/17,1,12:20,60,"LB, AS",39.02228,-123.08434,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1109,FT03,10/27/17,1,12:23,61,"LB, AS",39.02225,-123.08447,3.5,30,60,0,10,swab,,12/1/17,,,
odo_1110,FT03,10/27/17,1,12:26,62,"LB, AS",39.02224,-123.08464,3.5,30,60,0,10,swab,,12/1/17,,,
odo_1111,FT03,10/27/17,1,12:28,63,"LB, AS",39.02224,-123.08464,4,30,60,0,10,swab,,12/1/17,,,
odo_1112,FT03,10/27/17,1,12:30,64,"LB, AS",39.02224,-123.08464,4,30,60,0,10,swab,same GPS as 63; possibly 2 piles,12/1/17,,,
odo_1113,FT03,10/27/17,1,12:31,65,"LB, AS",39.02224,-123.08464,4,30,60,0,10,swab,same GPS as 63,12/1/17,,,
odo_1114,FT03,10/27/17,1,12:32,66,"LB, AS",39.02224,-123.08464,3.5,30,60,0,10,swab,same GPS as 63,12/1/17,,,
odo_1115,FT03,10/27/17,1,12:34,67,"LB, AS",39.02223,-123.08472,3.5,30,60,0,10,swab,,12/1/17,,,
odo_1116,FT03,10/27/17,1,12:36,68,"LB, AS",39.02223,-123.08472,3.5,30,60,0,10,swab,same GPS as 67,12/1/17,,,
odo_1117,FT03,10/27/17,1,12:37,69,"LB, AS",39.02223,-123.08472,3.5,30,60,0,10,swab,same GPS as 67,12/1/17,,,
odo_1118,FT03,10/27/17,1,12:38,70,"LB, AS",39.02223,-123.08472,3,30,60,0,10,swab,same GPS as 67,12/1/17,,,
odo_1119,FT03,10/27/17,1,12:39,71,"LB, AS",39.02223,-123.08472,4,30,60,0,10,swab,same GPS as 67,12/1/17,,,
odo_1120,FT03,10/27/17,1,12:40,72,"LB, AS",39.0224,-123.08481,4,0,10,30,60,swab,borderline eroded,12/1/17,,,
odo_1121,FT03,10/27/17,1,12:52,73,"LB, AS",39.02302,-123.08467,3.5,25,0,25,50,swab,,12/1/17,,,
odo_1122,FT03,10/27/17,1,12:56,74,"LB, AS",39.02311,-123.08462,3.5,20,10,50,20,swab,,12/1/17,,,
odo_1123,FT03,10/27/17,1,13:00,75,"LB, AS",39.02339,-123.08464,4,0,80,0,20,swab,some clumping,12/1/17,,,
odo_1124,FT03,10/27/17,1,14:19,76,"LB, AS",39.02033,-123.08305,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1125,FT03,10/27/17,1,14:21,77,"LB, AS",39.02036,-123.08305,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1126,FT03,10/27/17,1,14:22,78,"LB, AS",39.0203,-123.08301,3,0,100,0,0,swab,,12/1/17,,,
odo_1127,FT03,10/27/17,1,14:24,79,"LB, AS",39.0203,-123.08301,3,0,100,0,0,swab,same GPS as 78,12/1/17,,,
odo_1128,FT03,10/27/17,1,14:26,80,"LB, AS",39.0203,-123.08301,3.5,0,100,0,0,swab,"same GPS as 78, no etching on tube",12/1/17,,,
odo_1129,FT03,10/27/17,1,14:28,81,"LB, AS",39.0203,-123.08301,3,0,100,0,0,swab,same GPS as 78,12/1/17,,,
odo_1130,FT03,10/27/17,1,14:31,82,"LB, AS",39.02028,-123.08294,3.5,0,70,0,30,swab,,12/1/17,,,
odo_1131,FT03,10/27/17,1,14:34,83,"LB, AS",39.02019,-123.08289,3,20,20,0,60,swab,,12/1/17,,,
odo_1132,FT03,10/27/17,1,14:36,84,"LB, AS",39.02019,-123.08289,3.5,20,20,0,60,swab,same GPS as 83,12/1/17,,,
odo_1133,FT03,10/27/17,1,14:38,85,"LB, AS",39.02019,-123.08289,4,20,20,0,60,swab,same GPS as 83,12/1/17,,,
odo_1134,FT03,10/27/17,1,14:40,86,"LB, AS",39.02019,-123.08289,3,20,20,0,60,swab,same GPS as 83,12/1/17,,,
odo_1135,FT03,10/27/17,1,14:42,87,"LB, AS",39.02011,-123.08289,3,40,0,0,60,swab,tiny pellets,12/1/17,,,
odo_1136,FT03,10/27/17,1,14:47,88,"LB, AS",39.01965,-123.08256,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1137,FT03,10/27/17,1,14:50,89,"LB, AS",39.01963,-123.08253,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1138,FT03,10/27/17,1,14:51,90,"LB, AS",39.01963,-123.08253,3.5,0,100,0,0,swab,same GPS as 89,12/4/17,,,
odo_1139,FT03,10/27/17,1,14:52,91,"LB, AS",39.01963,-123.08253,3.5,0,100,0,0,swab,same GPS as 89,12/4/17,,,
odo_1140,FT03,10/27/17,1,14:53,92,"LB, AS",39.01963,-123.08253,3.5,0,100,0,0,swab,same GPS as 89,12/4/17,,,
odo_1141,FT03,10/27/17,1,14:54,93,"LB, AS",39.01963,-123.08253,4,0,100,0,0,swab,same GPS as 89: clumped,12/4/17,,,
odo_1142,FT03,10/27/17,1,14:55,94,"LB, AS",39.01963,-123.08253,3.5,0,100,0,0,swab,same GPS as 89,12/4/17,,,
odo_1143,FT03,10/27/17,1,14:56,95,"LB, AS",39.01958,-123.08247,4,0,70,30,0,swab,borderline eroded,12/4/17,,,
odo_1144,FT03,10/27/17,1,14:59,96,"LB, AS",39.01957,-123.08236,4,0,100,0,0,swab,,12/4/17,,,
odo_1145,FT03,10/27/17,1,15:02,97,"LB, AS",39.01957,-123.08236,4,0,100,0,0,swab,,12/4/17,,,
odo_1146,FT03,10/27/17,1,15:04,98,"LB, AS",39.01955,-123.08234,3.5,0,100,0,0,swab,,12/4/17,,,
odo_1147,FT03,10/27/17,1,15:08,99,"LB, AS",39.01946,-123.08218,4,0,100,0,0,swab,,12/4/17,,,
odo_1148,FT03,10/27/17,1,15:10,100,"LB, AS",39.01941,-123.08205,3.5,0,100,0,0,swab,,12/4/17,,,
,FT03,10/27/17,1,11:27,,"LB, AS",39.02147,-123.08397,5,0,100,0,0,no collection,same GPS as 34; white; latitude originally recorded as 39.01247,12/1/17,,,
,FT03,10/27/17,1,11:25,,"LB, AS",39.02138,-123.08393,5,0,100,0,0,no collection,white,12/1/17,,,
odo_1174,FT03,10/29/17,1,11:15,126,LB,39.01926,-123.08167,4,0,100,0,0,swab,,12/4/17,,,
odo_1175,FT03,10/29/17,1,11:18,127,LB,39.01926,-123.08167,3.5,0,100,0,0,swab,same GPS as 126,12/4/17,,,
odo_1176,FT03,10/29/17,1,11:21,128,LB,39.01926,-123.08172,3.5,0,100,0,0,swab,,12/4/17,,,
odo_1177,FT03,10/29/17,1,11:24,129,LB,39.01926,-123.08172,3.5,0,100,0,0,swab,same GPS as 129,12/4/17,,,
odo_1178,FT03,10/29/17,1,11:31,130,LB,39.01963,-123.08251,3.5,0,85,15,0,swab,,12/4/17,,,
odo_1179,FT03,10/29/17,1,11:32,131,LB,39.01963,-123.08251,4,0,85,15,0,swab,same GPS as 131,12/4/17,,,
odo_1149,FT03,10/29/17,1,9:38,101,LB,39.01935,-123.08144,3,0,100,0,0,swab,,12/4/17,,,
odo_1150,FT03,10/29/17,1,9:41,102,LB,39.01935,-123.08144,4.5,0,100,0,0,swab,borderline eroded,12/4/17,,,
odo_1173,FT03,10/29/17,1,11:11,125,LB,39.01927,-123.08141,4,0,100,0,0,swab,,12/4/17,,,
odo_1171,FT03,10/29/17,1,11:05,123,LB,39.01928,-123.08138,3.5,0,100,0,0,swab,,12/4/17,,,
odo_1172,FT03,10/29/17,1,11:08,124,LB,39.01928,-123.08138,3.5,0,100,0,0,swab,same GPS as 123,12/4/17,,,
odo_1170,FT03,10/29/17,1,11:01,122,LB,39.0193,-123.08131,3.5,0,100,0,0,swab,,12/4/17,,,
odo_1151,FT03,10/29/17,1,9:44,103,LB,39.01936,-123.08089,3.5,0,100,0,0,swab,,12/4/17,,,
odo_1152,FT03,10/29/17,1,9:49,104,LB,39.01939,-123.08073,2,0,100,0,0,swab,,12/4/17,,,
odo_1153,FT03,10/29/17,1,9:52,105,LB,39.01941,-123.08062,3,0,100,0,0,swab,,12/4/17,,,
odo_1154,FT03,10/29/17,1,9:53,106,LB,39.01941,-123.08062,3.5,0,100,0,0,swab,same GPS as 105,12/4/17,,,
odo_1155,FT03,10/29/17,1,9:58,107,LB,39.01942,-123.08052,4.5,0,100,0,0,swab,clumped,12/4/17,,,
odo_1156,FT03,10/29/17,1,10:01,108,LB,39.01944,-123.08041,3.5,0,70,30,0,swab,clumped,12/4/17,,,
odo_1169,FT03,10/29/17,1,10:57,121,LB,39.01944,-123.08041,3.5,0,75,25,0,swab,,12/4/17,,,
odo_1157,FT03,10/29/17,1,10:05,109,LB,39.01945,-123.08028,3.5,0,50,50,0,swab,,12/4/17,,,
odo_1158,FT03,10/29/17,1,10:09,110,LB,39.01942,-123.08025,3.5,0,35,65,0,swab,,12/4/17,,,
odo_1159,FT03,10/29/17,1,10:11,111,LB,39.01942,-123.08025,3,0,35,65,0,swab,same GPS as 110,12/4/17,,,
,FT03,10/29/17,1,10:15,,LB,39.01942,-123.08025,5,0,35,65,0,no collection,same GPS as 110; white,12/4/17,,,
odo_1160,FT03,10/29/17,1,10:16,112,LB,39.01943,-123.08017,4,0,10,90,0,swab,,12/4/17,,,
odo_1161,FT03,10/29/17,1,10:19,113,LB,39.01943,-123.08017,3.5,0,10,90,0,swab,same GPS as 114,12/4/17,,,
odo_1162,FT03,10/29/17,1,10:21,114,LB,39.01943,-123.08017,3,0,10,90,0,swab,same GPS as 114; prob 2 diff piles but hard to differentiate,12/4/17,,,
odo_1163,FT03,10/29/17,1,10:25,115,LB,39.01946,-123.08012,4,0,10,90,0,swab,in shrubs/chaparral,12/4/17,,,
odo_1164,FT03,10/29/17,1,10:30,116,LB,39.01943,-123.08006,4,0,15,85,0,swab,,12/4/17,,,
odo_1168,FT03,10/29/17,1,10:51,120,LB,39.01947,-123.08006,4.5,0,15,85,0,swab,,12/4/17,,,
odo_1165,FT03,10/29/17,1,10:32,117,LB,39.01943,-123.08002,4,0,15,85,0,swab,,12/4/17,,,
odo_1166,FT03,10/29/17,1,10:34,118,LB,39.01942,-123.08,4,0,10,90,0,swab,,12/4/17,,,
odo_1167,FT03,10/29/17,1,10:45,119,LB,39.01926,-123.07959,4,5,55,40,0,swab,,12/4/17,,,
odo_1180,FT18,10/29/17,3,13:57,1,LB,39.03092,-123.09741,3,0,100,0,0,swab,small pellets,12/4/17,,,
odo_1181,FT18,10/29/17,3,14:01,2,LB,39.03071,-123.09714,3,0,100,0,0,swab,,12/4/17,,,
odo_1182,FT18,10/29/17,3,14:23,3,LB,39.02985,-123.09504,3,20,20,0,60,swab,not sure if previously sampled,12/4/17,,,
odo_1183,FT18,10/29/17,3,14:27,4,LB,39.02971,-123.09512,3.5,20,20,0,60,swab,,12/4/17,,,
odo_1184,FT18,10/29/17,3,14:30,5,LB,39.02972,-123.09513,3.5,20,20,0,60,swab,,12/4/17,,,
odo_1185,FT18,10/29/17,3,14:33,6,LB,39.02966,-123.09509,4,20,30,0,50,swab,,12/4/17,,,
odo_1186,FT18,10/29/17,3,14:36,7,LB,39.02966,-123.09509,3.5,20,30,0,50,swab,same GPS as 6,12/4/17,,,
odo_1187,FT18,10/29/17,3,14:39,8,LB,39.02958,-123.09505,3.5,20,30,0,50,swab,,12/4/17,,,
odo_1188,FT18,10/29/17,3,14:42,9,LB,39.02953,-123.09502,3.5,25,25,0,50,swab,,12/4/17,,,
odo_1189,FT18,10/29/17,3,14:44,10,LB,39.02953,-123.09502,3,25,25,0,50,swab,same GPS as 9,12/4/17,,,
odo_1190,FT18,10/29/17,3,14:48,11,LB,39.02951,-123.09504,3.5,25,25,0,50,swab,,12/4/17,,,
odo_1191,FT18,10/29/17,3,14:52,12,LB,39.02938,-123.09501,3,30,20,0,50,swab,,12/4/17,,,
odo_1192,FT18,10/29/17,3,14:57,13,LB,39.02932,-123.09497,3,20,5,0,75,swab,,12/4/17,,,
odo_1193,FT18,10/29/17,3,15:03,14,LB,39.02909,-123.09471,4,15,0,25,60,swab,clumped,12/4/17,,,
odo_1194,FT18,10/29/17,3,15:06,15,LB,39.0291,-123.09461,3.5,15,0,25,60,swab,,12/4/17,,,
odo_1195,FT18,10/29/17,3,15:10,16,LB,39.02913,-123.09454,3,20,0,20,60,swab,,12/4/17,,,
odo_1196,FT18,10/29/17,3,15:14,17,LB,39.02922,-123.09412,3.5,0,100,0,0,swab,bed site,12/4/17,,,
odo_1197,FT18,10/29/17,3,15:18,18,LB,39.02929,-123.09391,3,0,100,0,0,swab,bed site,12/4/17,,,
odo_1198,FT18,10/29/17,3,15:21,19,LB,39.02936,-123.09386,3.5,0,85,15,0,swab,bed site,12/4/17,,,
odo_1199,FT18,10/29/17,3,15:27,20,LB,39.02944,-123.09357,3.5,0,100,0,0,swab,bed site,12/4/17,,,
odo_1200,FT18,10/29/17,3,15:31,21,LB,39.02945,-123.09351,3.5,0,100,0,0,swab,bed site,12/4/17,,,
odo_1201,FT18,10/29/17,3,15:37,22,LB,39.02937,-123.09281,3,5,15,40,40,swab,,12/4/17,,,
odo_1202,FT18,10/29/17,3,15:41,23,LB,39.02926,-123.093,3.5,5,15,40,40,swab,,12/4/17,,,
odo_1203,FT18,10/29/17,3,15:45,24,LB,39.02926,-123.0929,3.5,0,70,20,10,swab,,12/4/17,,,
odo_1204,FT18,10/29/17,3,15:48,25,LB,39.02916,-123.09287,3.5,5,65,30,0,swab,,12/4/17,,,
odo_1205,FT18,10/29/17,3,15:58,26,LB,39.0284,-123.09367,3.5,5,60,0,35,swab,white flecks - not sure if mold,12/4/17,,,
odo_1206,FT18,10/29/17,3,16:02,27,LB,39.02839,-123.09357,4,0,100,0,0,swab,bed site,12/4/17,,,
odo_1207,FT18,10/29/17,3,16:24,28,LB,39.02838,-123.09353,3,0,100,0,0,swab,,12/4/17,,,
odo_1208,FT18,10/29/17,3,16:29,29,LB,39.02912,-123.09386,3,0,70,30,0,swab,,12/4/17,,,
odo_1209,FT18,10/29/17,3,16:32,30,LB,39.02912,-123.09386,4,0,70,30,0,swab,same GPS as 29,12/4/17,,,
odo_1210,FT18,10/29/17,3,16:34,31,LB,39.02926,-123.09387,3.5,0,70,30,0,swab,,12/7/17,,,
odo_1211,FT18,10/29/17,3,16:38,32,LB,39.02922,-123.094,3.5,0,80,20,0,swab,,12/7/17,,,
odo_1212,FT18,10/29/17,3,16:47,33,LB,39.03003,-123.0951,3,10,20,0,70,swab,,12/7/17,,,
,FT18,10/29/17,3,14:52,,LB,39.02941,-123.09501,5,25,25,0,50,no collection,,12/4/17,,,
odo_1297,FT14,10/30/17,1,15:44,85,LB,39.0197,-123.06962,4,5,95,0,0,swab,,12/8/17,,,
odo_1296,FT14,10/30/17,1,15:41,84,LB,39.01963,-123.06958,4,5,95,0,0,swab,,12/8/17,,,
odo_1294,FT14,10/30/17,1,15:38,82,LB,39.01962,-123.06953,3,5,95,0,0,swab,,12/8/17,,,
odo_1295,FT14,10/30/17,1,15:38,83,LB,39.01962,-123.06953,4,5,95,0,0,swab,same GPS as 82; clumped,12/8/17,,,
odo_1293,FT14,10/30/17,1,15:35,81,LB,39.0196,-123.06943,3,5,95,0,0,swab,,12/8/17,,,
odo_1292,FT14,10/30/17,1,15:33,80,LB,39.0196,-123.06941,4,5,95,0,0,swab,borderline eroded,12/8/17,,,
odo_1298,FT14,10/30/17,1,15:49,86,LB,39.01955,-123.06939,4,5,95,0,0,swab,,12/8/17,,,
odo_1291,FT14,10/30/17,1,15:30,79,LB,39.01958,-123.06918,4,20,40,30,10,swab,borderline eroded,12/8/17,,,
odo_1299,FT14,10/30/17,1,15:53,87,LB,39.01962,-123.0688,3.5,10,90,0,0,swab,,12/8/17,,,
odo_1290,FT14,10/30/17,1,15:25,78,LB,39.01961,-123.06876,4,10,90,0,0,swab,"clumped, borderline eroded",12/8/17,,,
odo_1288,FT14,10/30/17,1,15:20,76,LB,39.01969,-123.06866,4,5,95,0,0,swab,,12/8/17,,,
odo_1289,FT14,10/30/17,1,15:22,77,LB,39.01969,-123.06866,3.5,5,95,0,0,swab,same GPS as 76; small,12/8/17,,,
odo_1286,FT14,10/30/17,1,15:15,74,LB,39.01967,-123.06865,3.5,15,85,0,0,swab,,12/8/17,,,
odo_1287,FT14,10/30/17,1,15:17,75,LB,39.01967,-123.06863,4,15,85,0,0,swab,,12/8/17,,,
odo_1284,FT14,10/30/17,1,15:11,72,LB,39.01968,-123.06861,3.5,20,80,0,0,swab,,12/8/17,,,
odo_1285,FT14,10/30/17,1,15:11,73,LB,39.01968,-123.06861,3.5,20,80,0,0,swab,same GPS as 72,12/8/17,,,
odo_1278,FT14,10/30/17,1,11:53,66,"LB, AS",39.01958,-123.06808,4,10,90,0,0,swab,,12/8/17,,,
odo_1279,FT14,10/30/17,1,11:55,67,"LB, AS",39.01958,-123.06808,3.5,10,90,0,0,swab,same GPS as 66,12/8/17,,,
odo_1280,FT14,10/30/17,1,11:58,68,"LB, AS",39.01958,-123.06808,3,10,90,0,0,swab,same GPS as 66,12/8/17,,,
odo_1277,FT14,10/30/17,1,11:48,65,"LB, AS",39.01913,-123.06758,3,0,100,0,0,swab,,12/8/17,,,
odo_1276,FT14,10/30/17,1,11:44,64,"LB, AS",39.01868,-123.06708,4,0,100,0,0,swab,,12/8/17,,,
odo_1275,FT14,10/30/17,1,11:42,63,"LB, AS",39.01861,-123.06705,4,0,100,0,0,swab,borderline eroded,12/8/17,,,
odo_1274,FT14,10/30/17,1,11:39,62,"LB, AS",39.01853,-123.06697,3,0,100,0,0,swab,,12/8/17,,,
odo_1273,FT14,10/30/17,1,11:35,61,"LB, AS",39.01823,-123.0669,3.5,0,50,0,50,swab,,12/8/17,,,
odo_1272,FT14,10/30/17,1,11:33,60,"LB, AS",39.01804,-123.0666,3.5,0,80,0,20,swab,,12/8/17,,,
odo_1271,FT14,10/30/17,1,11:27,59,"LB, AS",39.01797,-123.0659,2,0,95,0,5,swab,,12/8/17,,,
odo_1270,FT14,10/30/17,1,11:24,58,"LB, AS",39.01796,-123.06571,4,10,60,0,30,swab,some clumping,12/8/17,,,
odo_1268,FT14,10/30/17,1,11:19,56,"LB, AS",39.01806,-123.06566,3.5,10,85,0,5,swab,,12/8/17,,,
odo_1269,FT14,10/30/17,1,11:20,57,"LB, AS",39.01806,-123.06566,3.5,10,85,0,5,swab,same GPS as 56,12/8/17,,,
odo_1267,FT14,10/30/17,1,11:17,55,"LB, AS",39.01816,-123.06556,1.5,5,95,0,0,swab,,12/8/17,,,
odo_1265,FT14,10/30/17,1,11:11,53,"LB, AS",39.01769,-123.0654,3,5,75,0,20,swab,,12/8/17,,,
odo_1266,FT14,10/30/17,1,11:12,54,"LB, AS",39.0177,-123.0654,3.5,5,90,0,5,swab,in a line,12/8/17,,,
odo_1263,FT14,10/30/17,1,11:07,51,"LB, AS",39.01756,-123.06537,4,0,90,0,10,swab,clumped,12/8/17,,,
odo_1264,FT14,10/30/17,1,11:08,52,"LB, AS",39.01756,-123.06537,4,0,90,0,10,swab,same GPS as 51; borderline eroded,12/8/17,,,
odo_1283,FT14,10/30/17,1,14:58,71,LB,39.01751,-123.06537,3,0,95,0,5,swab,,12/8/17,,,
odo_1259,FT14,10/30/17,1,11:02,47,"LB, AS",39.01744,-123.06536,4,0,90,0,10,swab,,12/8/17,,,
odo_1260,FT14,10/30/17,1,11:03,48,"LB, AS",39.01744,-123.06536,4,0,90,0,10,swab,same GPS as 47,12/8/17,,,
odo_1261,FT14,10/30/17,1,11:04,49,"LB, AS",39.01744,-123.06536,4,0,90,0,10,swab,same GPS as 47; clumped,12/8/17,,,
odo_1262,FT14,10/30/17,1,11:06,50,"LB, AS",39.01748,-123.06535,3,0,90,0,10,swab,clumped,12/8/17,,,
odo_1257,FT14,10/30/17,1,10:55,45,"LB, AS",39.01706,-123.06529,3,0,100,0,0,swab,,12/7/17,,,
odo_1258,FT14,10/30/17,1,10:56,46,"LB, AS",39.01703,-123.06526,4,0,100,0,0,swab,"borderline eroded, small",12/8/17,,,
odo_1256,FT14,10/30/17,1,10:53,44,"LB, AS",39.01698,-123.06523,3.5,0,100,0,0,swab,,12/7/17,,,
odo_1281,FT14,10/30/17,1,14:48,69,LB,39.01684,-123.06513,3.5,0,100,0,0,swab,,12/8/17,,,
odo_1282,FT14,10/30/17,1,14:53,70,LB,39.01694,-123.06512,4,0,100,0,0,swab,,12/8/17,,,
odo_1255,FT14,10/30/17,1,10:49,43,"LB, AS",39.01659,-123.065,3,0,100,0,0,swab,,12/7/17,,,
odo_1254,FT14,10/30/17,1,10:47,42,"LB, AS",39.01655,-123.06491,4,0,100,0,0,swab,,12/7/17,,,
odo_1253,FT14,10/30/17,1,10:43,41,"LB, AS",39.01639,-123.06477,4,0,100,0,0,swab,,12/7/17,,,
odo_1252,FT14,10/30/17,1,10:42,40,"LB, AS",39.01639,-123.06472,3.5,0,100,0,0,swab,,12/7/17,,,
odo_1251,FT14,10/30/17,1,10:41,39,"LB, AS",39.01633,-123.06465,3.5,0,100,0,0,swab,,12/7/17,,,
odo_1249,FT14,10/30/17,1,10:37,37,"LB, AS",39.0162,-123.06463,4,0,100,0,0,swab,,12/7/17,,,
odo_1250,FT14,10/30/17,1,10:37,38,"LB, AS",39.0162,-123.06463,3.5,0,100,0,0,swab,,12/7/17,,,
odo_1246,FT14,10/30/17,1,10:31,34,"LB, AS",39.01602,-123.0646,3.5,0,100,0,0,swab,,12/7/17,,,
odo_1247,FT14,10/30/17,1,10:33,35,"LB, AS",39.01612,-123.06459,4,0,100,0,0,swab,,12/7/17,,,
odo_1248,FT14,10/30/17,1,10:33,36,"LB, AS",39.01612,-123.06459,3.5,0,100,0,0,swab,same GPS as 35,12/7/17,,,
odo_1244,FT14,10/30/17,1,10:26,32,"LB, AS",39.01588,-123.06458,2.5,0,100,0,0,swab,,12/7/17,,,
odo_1245,FT14,10/30/17,1,10:27,33,"LB, AS",39.01588,-123.06458,4,0,100,0,0,swab,same GPS as 32,12/7/17,,,
odo_1243,FT14,10/30/17,1,10:25,31,"LB, AS",39.01579,-123.06447,3,0,100,0,0,swab,,12/7/17,,,
odo_1242,FT14,10/30/17,1,10:20,30,"LB, AS",39.01567,-123.06428,3,0,100,0,0,swab,,12/7/17,,,
odo_1241,FT14,10/30/17,1,10:18,29,"LB, AS",39.01561,-123.06415,3.5,0,100,0,0,swab,,12/7/17,,,
odo_1238,FT14,10/30/17,1,10:11,26,"LB, AS",39.01559,-123.06402,3,0,100,0,0,swab,,12/7/17,,,
odo_1239,FT14,10/30/17,1,10:11,27,"LB, AS",39.01559,-123.06402,3.5,0,100,0,0,swab,same GPS as 26,12/7/17,,,
odo_1240,FT14,10/30/17,1,10:11,28,"LB, AS",39.01559,-123.06402,3.5,0,100,0,0,swab,same GPS as 26,12/7/17,,,
odo_1237,FT14,10/30/17,1,10:09,25,"LB, AS",39.01555,-123.06383,3.5,0,100,0,0,swab,begin east part,12/7/17,,,
odo_1213,FT14,10/30/17,1,8:31,1,"LB, AS",39.01539,-123.06294,3.5,0,100,0,0,swab,WHITE SPOTS,12/7/17,,,
odo_1214,FT14,10/30/17,1,8:33,2,"LB, AS",39.01539,-123.06294,4,0,100,0,0,swab,same GPS as 1,12/7/17,,,
odo_1215,FT14,10/30/17,1,8:40,3,"LB, AS",39.01539,-123.06294,4,0,100,0,0,swab,same GPS as 1,12/7/17,,,
odo_1216,FT14,10/30/17,1,8:45,4,"LB, AS",39.01546,-123.0628,4,0,100,0,0,swab,borderline eroded,12/7/17,,,
odo_1217,FT14,10/30/17,1,8:48,5,"LB, AS",39.01546,-123.0628,3.5,0,100,0,0,swab,same GPS as 4,12/7/17,,,
odo_1218,FT14,10/30/17,1,8:50,6,"LB, AS",39.01546,-123.0628,3.5,0,100,0,0,swab,same GPS as 4; line of pellets,12/7/17,,,
